"","batch","cell_type","individual_id","sex","age","Residuals"
"7905349",0,0.75310342253417,0.0705353519378747,6.5643914617868e-14,0.00363432310322608,0.172726902424664
"7905355",0,0.917081667501324,0.0145677057905435,2.43536709929929e-11,0.000217264747247677,0.0681333619365306
"7905365",0,0.0606717504248097,0.247735226804222,1.37853901045127e-10,0.000242205736999396,0.691350816896115
"7905374",2.88421807140466e-12,0.399131899768127,0.0933954082837783,1.86988543990285e-11,0.00270603133027124,0.504766660596241
"7905382",0,0.490250967222215,0.113013880700844,2.0610854803326e-13,0.00195577062138973,0.394779381455345
"7905395",0,0.545212814563533,0.117237403528918,3.80234645453623e-11,4.13549958090914e-05,0.337508426873716
"7905406",0,0.441424418572517,0.0239491504331511,6.45118834782517e-13,0.00066523449057333,0.533961196503113
"7905428",0,0.371007226857401,4.89898148410235e-10,1.98110989587367e-11,5.09176822564478e-05,0.628941854950634
"7905444",0,0.946727054929546,0.0101424299741888,3.40187232221391e-16,0.000124676927561982,0.0430058381687031
"7905464",0,0.695407811771303,0.0206041404488517,5.61448447858774e-14,2.17901068474533e-07,0.283987829878721
"7905474",7.45660614191197e-12,0.167095209103653,0.0322480774007671,2.42045820807936e-11,0.000293822807707783,0.800362890656211
"7905483",0,0.60274536357316,0.03569611456773,2.01706143549314e-13,8.94204790399328e-05,0.361469101379868
"7905486",2.28079283272953e-11,0.761282762237047,0.0119017138096997,1.50155833325064e-11,3.55702538475353e-07,0.226815168212891
"7905490",0,0.365274361217381,0.0602522866597992,0,7.93937778677403e-05,0.574393958344952
"7905492",0,0.624479146086578,0.0435217685401002,2.90720444860412e-15,0.00122525034915063,0.330773835024169
"7905496",0,0.264157517011625,0.0288576879206866,9.07152289220017e-11,0.00140769484980798,0.705577100127165
"7905500",0,0.390642504120613,0.0625898655789606,1.60402533409262e-12,0.000825666816112894,0.54594196348271
"7905503",8.09349972997871e-12,0.228984139862527,0.0161878276932811,1.64546324286815e-11,0.000119897850498865,0.754708134569145
"7905505",7.5493941643466e-11,0.573443782048748,0.047754427596347,9.96606490784345e-12,0.000633028689670845,0.378168761579774
"7905507",0,0.697129933896138,0.0106702646677283,7.00282050942855e-14,0.000302843978857643,0.291896957457205
"7905510",2.6503943857688e-08,0.0285153839135421,0.0919070400090769,8.65129578382533e-12,0.000949099332901446,0.878628450231884
"7905512",0,0.145067690515607,0.0982295941152775,2.43170139059659e-12,1.27124793520831e-05,0.756690002887332
"7905515",0,0.37858289952235,0.0718746951926985,7.53108461205389e-11,0.000236615747262836,0.549305789462378
"7905517",0,0,0.0757542430913903,2.20729232841044e-12,0.00159152843455011,0.922654228471852
"7905519",0,0.718293957789711,0.0157747152303125,6.68554144097059e-11,0.00121426785984005,0.264717059053281
"7905523",0,0.0327113928818101,0.127127450244984,7.10191064795511e-11,8.72134940518235e-06,0.840152435452781
"7905525",0,0.323668319760892,0.00930152512114759,4.93426911686331e-14,0.000105368328388599,0.666924786789523
"7905528",0,0.61497446555531,0.036372303924227,9.54669053402536e-12,0.000547109279069535,0.348106121231847
"7905530",1.20973196402032e-10,0.112404262281105,0.0781865426181594,1.29774345824256e-11,2.30553874902752e-05,0.809386139579294
"7905533",0,0.560609280388181,0.031781410735468,7.64414012180807e-11,0.000175555432133646,0.407433753367776
"7905536",6.73384579702335e-11,0.423301517312364,0.0532879139256084,4.33576512328288e-11,3.61570549961996e-07,0.523410207080782
"7905544",0,0.246456571250393,0.0730120672078291,0.00458387744609229,1.40856679644698e-06,0.675946075528889
"7905548",0,0.650606884374333,0.0351561535890795,7.15413992916099e-11,0.000382191748776775,0.313854770216269
"7905553",0,0.244143847576002,0.0242850498919935,1.66545298163054e-14,0.000250975150012778,0.731320127381975
"7905559",0,0.428708598554575,0.0718011914659448,5.703969610904e-11,0.000444814528742459,0.499045395393698
"7905563",0,0.606600920378377,0.0206170268913314,9.02452755188542e-14,0.000204222327312155,0.372577830402889
"7905571",0,0.995225230052846,0.000191876846711633,3.20260720469323e-13,4.20523468258571e-05,0.00454084075329638
"7905576",0,0.0255710941857988,0.0493019601848802,2.31139397904813e-10,0.00153661411724288,0.923590331280939
"7905581",0,0.457089242651195,0.0261471093422285,1.15443086077237e-13,0.000587577229493342,0.516176070776968
"7905589",0,0.156079538592938,0.157210488394653,2.88750350900762e-13,2.30696400602428e-05,0.686686903372061
"7905598",0,0.797629994695081,0.0450529020231466,5.7908653776335e-14,0.000648077441200609,0.156669025840514
"7905606",0,0.72619029997093,0.00270831622017695,8.8542476800282e-13,0.000207763462339079,0.270893620345668
"7905631",0,0.864673439294483,0.0417744206438313,3.56293472536326e-11,0.00102324507182312,0.0925288949542331
"7905664",0,0.965449907635775,0.00441548737141347,4.57377742301827e-16,5.28072351503092e-05,0.0300817977576603
"7905677",0,0.617871326165639,2.82076018213422e-11,4.23017419393624e-11,0.0023764573821874,0.379752216381664
"7905691",0,0.842817074668765,0.0250744701740829,7.69356467849846e-14,0.000140949566281101,0.131967505590794
"7905700",0,0.587407386311761,0.0678992315631348,1.84407046063244e-12,0.00273274680534896,0.341960635317911
"7905733",8.20517600746078e-11,0.308136731748461,0.134595016901218,2.12758207539207e-11,0.00143629270234319,0.55583195854465
"7905746",0,0.368659281345252,0.0341915331066624,4.36154123787338e-13,4.1148683989239e-06,0.59714507067925
"7905754",2.27670261963357e-12,0.978911356901892,0.000337509706361334,7.56004453272261e-14,0.000238203977660866,0.0205129294117338
"7905789",0,0.852753281798133,0.0195269423020473,3.47999231159264e-14,0.000472924827522142,0.127246851072263
"7905801",0,0.18976419154896,0.00950742449478717,1.98859402933425e-12,0.000885399767346071,0.799842984186918
"7905817",0,0.410045290726164,0.0705016961624316,1.24046078381223e-12,1.21273595359714e-06,0.51945180037421
"7905826",0,0.0157688215816056,0.0599501978175752,1.58127697610985e-10,0.00314685226017343,0.921134128182518
"7905831",3.73665126670043e-12,0.424377776100183,0.127452643925464,1.46094551809065e-11,0.00103848182666821,0.447131098129338
"7905848",0,0.600767214322768,0.0123486284213745,4.03529567342485e-13,8.37285346041805e-05,0.38680042872085
"7905854",0,0.791762032357279,0.070001055325218,4.55743615311798e-14,0.00357315087178093,0.134663761445676
