"","batch","cell_type","individual_id","sex","age","Residuals"
"7963353",3.8011070525013e-12,0.180401401709997,0.0607044884242158,0,0.000190223401925581,0.75870388646006
"7963359",6.50675876397595e-16,0.463373925984261,0.0314667809237979,0.002178771276686,5.81445849136819e-06,0.502974707356763
"7963366",0,0.66044916272786,0.0109429324986427,0,0.000209433436186031,0.328398471337312
"7963375",5.64762416773751e-12,0.594093470585996,0.0136402322833231,0.00376825443588794,0.00200264539252304,0.386495397296623
"7963386",1.44995118648603e-12,0.780722410777822,0.0199470738500638,0.000739040305442931,6.05036344328251e-06,0.198585424701778
"7963396",0,0.574903733087119,0.000777462592930587,0.00149542660203075,0.000365447233635801,0.422457930484284
"7963406",0,0.191068077574121,0.0331477208952786,0,0.00056053866299311,0.775223662867607
"7963410",0,0.191562060131922,0.0819315576184031,0.00812770125906778,3.33375126986732e-09,0.718378677656856
"7963421",7.28323207018529e-14,0.160841184476699,0.016528164926559,0.0101718517784957,0.00151550965760623,0.810943289160567
"7963427",0,0.606000250979497,0.0124901070920799,0.00121381178808603,0.000266113426316288,0.380029716714021
"7963438",8.29826323179854e-13,0.443293894392741,0.0503623707563942,0,0.0014854953638793,0.504858239486156
"7963448",0,0.0137326512940137,0.102461552433781,0.00413773272010787,3.62412662672649e-06,0.879664439425471
"7963459",0,0.583540681451806,0.0146854119847058,0,0.00197619916167471,0.399797707401814
"7963471",2.8653747376387e-11,0.684589215129259,0.0063883885134827,0,5.837429422698e-05,0.308964022034377
"7963479",0,0.0256531795412349,0.0819157902455051,0,0.000573137965261585,0.891857892247998
"7963491",2.04314178441273e-10,0.113611897443052,0.092379950248252,0,0.00553851605225218,0.78846963605213
"7963502",0,0.658887616245652,0.0298276393970936,0,0.000326375744871157,0.310958368612384
"7963513",0,0.465305819206577,6.01525218737306e-14,0,3.06175827287812e-05,0.534663563210634
"7963523",4.95167067436834e-21,0.756928076935973,0.0208621184145583,0,1.70955146884524e-05,0.22219270913478
"7963534",0,0.792330806081958,0.0136743342591552,0,0.00130342769835266,0.192691431960534
"7963545",1.3795579804933e-12,0.423231863115758,0.0536110958268945,0,0.0004334280344937,0.522723613021475
"7963555",0,0.492857498197068,0.0550664244097728,0.00161056892858991,0.00213820355645422,0.448327304908115
"7963567",0,0.0300096076433277,0.0368576069253202,0,0.00127577024234767,0.931857015189004
"7963575",5.88799470113749e-12,0.191773858507784,0.234077010468225,0,0.00520645644833785,0.568942674569765
"7963577",7.76918633244495e-14,0.1712190877185,0.21400052880036,0.00241513906306586,0.00203390266472869,0.610331341753268
"7963590",0,0.28027897008636,0.175197856975352,0.0207361993263691,0.000305296032006733,0.523481677579912
"7963614",0,0.778980657523778,0.0714643341755331,0,0.00571994519501773,0.143835063105671
"7963631",0,0.241257610403128,0.21247283929736,0,0.0281115066314602,0.518158043668052
"7963646",1.62386026815591e-15,0.282851900836641,0.142138976949529,0,5.01089630871253e-05,0.574959013250742
"7963664",2.67461561888462e-13,0.374955059848805,0.0520232010059662,0.00411512166127357,9.49456568363172e-05,0.568811671826852
"7963670",0,1.39979716433502e-13,0.190055899811242,0,0.0108880434122008,0.799056056776417
"7963689",0,0.720751470862116,0.0164622312129473,0.00096214174596846,1.72337142319636e-05,0.261806922464736
"7963698",1.70062122523669e-17,0.815083969511817,0.0272967288363669,0,0.000698804940392783,0.156920496711423
"7963713",0,0.659295781478502,0.0838860933573069,0,0.00182490450012461,0.254993220664067
"7963721",5.38359371317535e-13,0.784040109007279,0.0201143544514035,0.000802067760974783,3.14170476144315e-05,0.19501205173219
"7963741",0,0.635865689953601,0.0693358543264332,9.60948666784858e-13,1.84365357643509e-05,0.29478001918324
"7963750",5.51262182490749e-16,0.716243747810012,0.0864083255763277,0.00682026385357192,0.00130670127588899,0.189220961484199
"7963760",0,0.971980875395373,0.00106452046990949,0,0.000248020439733995,0.026706583694983
"7963770",1.0862287422772e-15,0.930364480570642,0.00412991080846702,0.000135300876082087,0.000313809561439777,0.0650564981833684
"7963774",0,0.989002846360473,0.00159229848589051,0.000132013108775792,4.1133778042527e-05,0.00923170826681796
"7963786",0,0.898031599458319,0.0189718143448835,0,4.1762349634788e-05,0.0829548238471627
"7963817",9.24441040845566e-13,0.0900443558057349,0.454258414822797,0,0.008689632243182,0.447007597127361
"7963826",0,0.249337273313631,0.0674682740915993,0,0.00325019984369751,0.679944252751073
"7963837",0,0.409716075775653,0.0738798522348429,0.00397897868288617,0.00138963460363224,0.511035458702986
"7963845",1.48309418349151e-11,0.554109758329906,0.0175005014846921,0,0.000257663064784609,0.428132077105787
"7963851",0,0.971764724278454,0.001143443797627,9.6018763321114e-05,1.17282165413205e-05,0.0269840849440562
"7963865",2.87721521342673e-13,0.8412876932677,0.0171281051347133,0.00148938571986354,0.000290613722355445,0.13980420215508
"7963869",0,0.796008303153684,0.053729637455552,0.00251916965104727,0.000308370639302702,0.147434519100414
"7963878",0,0.299924346373952,0.0120594753937602,0,0.000659024226783228,0.687357154005505
"7963880",1.3255444306674e-13,0.694895325296778,0.0193487536564217,0.00236743332623115,0.000970786284585968,0.28241770143585
"7963911",2.46604495404669e-14,0.958601980856966,0.00807953608135464,1.59326585812991e-05,0.00192352631273377,0.0313790240903393
"7963923",0,0.267359843973683,0.119881212804197,0.000191583687680566,0.00240543849838248,0.610161921036056
"7963935",0,0.439334687304979,0.115153204110234,0,0.000991666360945373,0.444520442223842
"7963946",6.7908418460711e-14,0.831444321869558,0.0047766884100533,0.00399256701007426,0.000275943668329639,0.159510479041917
"7963965",0,0.583888553031682,0.0934093763640743,0.00435542600100056,2.01690238649783e-05,0.318326475579378
"7963970",1.94286319046803e-10,0.25783990812475,0.0417024861591794,0.000537369731116437,0.000625858116262198,0.699294377674406
"7963986",0,0.944429213776258,0.00294238917931061,0.000454350697269856,4.41293965603522e-05,0.0521299169506014
"7963988",0,0.717619654445721,0.0362641235531293,0.000296867796326542,0.000269036445393391,0.24555031775943
"7964021",0,0.86265625030023,0.0209587116805403,0.000236001019070395,6.3178703176586e-05,0.116085858296983
"7964033",4.24068441413764e-12,0.121142104326704,0.131987021206652,0.00744604785301778,0.000259900890261887,0.739164925719124
"7964064",0,0.864183341158872,0.0219792169528224,0.00262822580048839,9.0381858896166e-05,0.111118834228921
"7964076",0,0.592262600167998,0.0849116795665832,0,7.69803672796596e-05,0.322748739898139
"7964089",0,0.680915427401939,0.0567313103310941,0,0.00109677119145584,0.261256491075511
"7964119",0,0.87214001202475,0.0504726768804926,0,1.89278753388012e-05,0.0773683832194189
"7964142",2.79288907165163e-14,0.569431404227038,0.0450077690145573,0,0.000379964204058247,0.385180862554318
"7964145",0,0.486821104970011,0.0365547814524077,0,0.00219331845575345,0.474430795121828
"7964177",2.02632153628796e-14,0.42931812864225,0.0430025903499635,0.000253106807543622,7.35745784406516e-06,0.527418816742379
"7964183",2.0832761236339e-14,0.235938354201829,0.0461041784962439,0,0.00478264480785698,0.713174822494049
"7964203",1.99234535050061e-13,0.75909477161463,0.0405356376093947,0.00143688794028528,0.00113131134606181,0.197801391489429
"7964234",0,0.87646169485416,0.0119324764987943,0.00109300961456695,5.8776019437832e-05,0.110454043013041
"7964246",3.23628113214153e-11,0.00175408676377205,0.175494808707992,0,0.000523749606131545,0.822227354889742
"7964248",0,0.00356651946238409,0.185363449394908,0,0.000342586164134647,0.810727444978574
"7964250",1.43723117648757e-10,0.0166631807227122,0.240032496310659,1.42395663676952e-09,8.37340637670512e-05,0.743220587335182
"7964262",9.10633550539617e-14,0.382933950558785,0.152656933584893,0.000586657973817972,0.00271293516549838,0.461109522716915
"7964271",1.49220657650911e-13,0.796508851194792,0.0323565486793935,0.000684153846972359,0.000125215911410831,0.170325230367281
"7964285",0,0.659318816686966,0.0201136865945628,1.92217625866252e-13,0.00180678472862359,0.318760711989655
"7964292",8.54515886471192e-12,0.346410532827422,4.34367877688571e-11,0,0.00129077678777135,0.652298690332824
"7964300",0,0.0908962244559636,0.109754402115616,0.00652072484089001,2.1502110441698e-05,0.792807146477089
"7964303",0,0.112404194351922,8.80406963993661e-08,0,5.92891880889139e-05,0.887536428419292
"7964316",2.23278503336688e-13,0.855120684471383,0.000341635665322645,9.73863580766323e-05,9.9458556327533e-06,0.144430347649362
"7964347",1.13182555195324e-11,0.601942527254886,0.082050675485801,0.00241195826279454,0.00468235910995469,0.308912479875245
"7964360",0,0.937226389065732,0.0099187093896629,4.1032697918621e-05,0.000482476808583615,0.0523313920381027
"7964388",0,0.521177682115147,0.061733390194024,0,0.000732728696737606,0.416356198994092
"7964400",0,0.980746657646906,2.70250231999774e-16,0,1.86032422095409e-06,0.0192514820288724
"7964413",0,0.55157705151069,0.0974292153418128,0,0.000460589772407558,0.35053314337509
"7964436",0,0.708387131136854,0.0743063285823948,0.00617985722448931,0.00103273636133458,0.210093946694927
"7964460",0,0.5600706651042,0.0483939861526127,0,0.000152028681977028,0.391383320061211
"7964466",0,0.85423014898248,0.02451501207967,0.00103523712095544,0.000233991114678489,0.119985610702216
"7964484",0,0.229907550366306,0.00339941902082163,0.00066482487442976,0.000743613682836239,0.765284592055607
"7964499",0,0.857893999397539,0.0403006444934468,0,0.000561167778764869,0.101244188330249
"7964522",0,0.00117841991160028,0.187356006838184,0,2.86106680382898e-05,0.811436962582177
"7964535",0,0.481131217595056,0.0336238586884963,0,0.000521472925124194,0.484723450791324
"7964548",0,0.0564667827436244,0.122061757019781,0,0.000314527273739634,0.821156932962855
"7964555",0,0.59068306164494,0.0625712349998653,0.00489689586811249,0.000308421779556007,0.341540385707526
"7964575",2.35801586243689e-13,0.520847732121359,0.162904312290188,0,0.000120491763425101,0.316127463824792
"7964579",0,0.660041293188636,0.082486171839936,0,0.000267250830136992,0.257205284141291
"7964592",0,0.161184456066412,0.0624343976369346,0,0.000180770645976123,0.776200375650678
"7964602",0,0.335421093231785,0.0690308898473496,0,0.00218046595692805,0.593367550963938
"7964631",0,0.550678164087552,0.0970281270568329,0,0.00772940343466526,0.34456430542095
"7964642",4.08611532054e-14,0.635692643728204,0.077914931818566,0.000228575822614667,1.60672682168824e-09,0.286163847023847
"7964646",0,0.818137107096274,0.0048549169042283,0.000136120889328719,0.000144359109040733,0.176727496001128
"7964660",6.17260264053386e-15,0.512035105355905,0.0303439050892685,0,0.000126835664892364,0.457494153889928
"7964665",1.07908475664773e-14,0.187566217777409,0.0524543620200082,0,6.24928848068448e-05,0.759916927317766
"7964677",0,0.728288476852857,0.038609865616143,0.00414695484504661,0.00282002234772393,0.22613468033823
"7964687",0,0.154999885726303,0.0390194991245775,0,0.00778226088091129,0.798198354268208
"7964701",0,0.97957090812807,0.00321406323137933,5.49495331010932e-15,5.71573098950484e-06,0.0172093129095553
"7964722",0,0.621678570476772,0.01598576871538,0,8.50252533162479e-07,0.362334810555315
"7964733",2.43880215043542e-11,0.6359694936318,0.0161317042020788,0,0.000718226924170628,0.347180575217562
"7964736",0,0.903328994046452,0.00211402675492347,0.00128030235539602,2.8019855134669e-06,0.093273874857715
"7964739",0,0.65917794203822,0.0111470737306465,0,3.45449845341382e-05,0.329640439246599
"7964745",9.5455943235742e-12,0.886566936937685,0.0256218612861426,0.000604919848120665,0.000512522656418417,0.0866937592620871
"7964757",0,0.348357167368744,0.126683171208684,0.000803934066131084,2.87485648230657e-06,0.524152852499959
"7964759",1.07573740564991e-12,0.24083254750504,0.0218788218870694,0.0123838277612809,0.00221283079076003,0.722691972054774
"7964787",9.72043449787443e-13,0.443760444062449,0.0255490438656369,0.0019924028271578,0.0159927823202291,0.512705326923555
"7964795",1.98957439489752e-13,0.354985172318452,0.000879901080620209,0.00137911363247469,0.000245912817410569,0.642509900150844
"7964803",0,0.563852995733108,0.0162052682100599,7.21933539433455e-22,0.000456979235492308,0.419484756821339
"7964810",2.06815708254006e-13,0.251419687593489,0.0568803514937441,0,0.00236395909694377,0.689336001815616
"7964830",0,0.210151662608932,0.187748544629521,0.001002780381925,0.00404039608623414,0.597056616293387
"7964834",0,0.965877616082092,0.00457234007608803,2.53235492671767e-18,9.62923344474667e-05,0.029453751507372
"7964846",6.83023895868294e-15,0.43066553314931,0.0335735491165682,0,1.32066982684117e-06,0.535759597064288
"7964852",0,0.758229502325407,0.0219154076524023,1.80402987654939e-16,0.000230059684261333,0.219625030337929
"7964872",4.25499946174366e-13,0.82965643135976,0.0155991375965835,0,0.000385102312348807,0.154359328730882
"7964907",3.63780227729108e-12,0.468632199753159,0.0740127410089336,0,2.47445509667626e-06,0.457352584779173
"7964927",0,0.328893098948859,0.0333527555269233,7.4105051757288e-18,0.000240974310270014,0.637513171213948
"7964976",3.19634061556131e-11,0.571740337966715,0.0494262565722101,0.00234104683580403,0.000114674797204286,0.376377683796103
"7964987",0,0.563713808123631,0.0409812272696095,7.10449588099077e-13,1.25294995558581e-05,0.395292435106493
"7964997",0,0.053092551412613,0.0241687930442913,1.24099795844569e-12,0.00264274363003432,0.92009591191182
"7965022",1.11821197710578e-13,0.26950963693509,0.185016789659972,0.000489665627811928,0.000178260264101001,0.544805647512913
"7965040",5.46663854385219e-13,0.360183219681676,0.0333153389254745,0.00502769312597234,0.0147082045319281,0.586765543734402
"7965048",3.92803297243763e-12,0.00449046308117846,0.302692901178072,5.49489522319302e-10,0.00415400017687014,0.688662635010462
"7965060",5.99863763867692e-14,0.00284433932100335,0.301749770169129,0,0.00532476142821366,0.690081129081594
"7965064",1.48630331816737e-13,0.447787648711177,0.121732970859207,0,0.00396685215920382,0.426512528270264
"7965090",0,0.233618723730161,0.0504659199652052,0,0.000549845802895597,0.715365510501738
"7965094",0,0.593752900667524,0.0325657977373062,0,0.000924904733142142,0.372756396862027
"7965112",1.01187131902864e-12,0.552834884567403,0.0104311656160217,0.013727911436669,0.0049809887429094,0.418025049635985
"7965123",9.40843804448005e-13,0.340513250724715,0.198678610508276,0,3.07569633354399e-05,0.460777381802733
"7965156",0,0.975387819880758,2.67142107197848e-14,0.000304379109312368,0.000108402109704318,0.0241993989001988
"7965166",0,0.592359529148806,0.0222914532392156,0,0.000145567152550659,0.385203450459427
"7965200",0,0.0135729515665803,0.26247796151965,0.000897286122200043,0.000618779239745325,0.722433021551825
"7965206",0,0.551677244598702,0.0274567590659285,0.00156461499904089,5.15028899867798e-05,0.419249878446342
"7965226",0,0.821697285727918,0.00795487136574514,4.12806288737116e-06,6.15607251536622e-06,0.170337558770934
"7965231",4.46341646424427e-12,0.576826482034449,0.00371481924586225,6.35137038592818e-05,8.66106990426484e-05,0.419308574312324
"7965245",0,0.113116336723728,0.00563648001671131,0.000494607328377302,0.000670729196912381,0.880081846734271
"7965249",9.40764230641068e-17,0.158492925667155,0.0471237956011523,0,0.00091807102538061,0.793465207706312
"7965322",0,0.35874990126992,0.0389332037313637,0.00225319992305231,0.00343317641150222,0.596630518664161
"7965335",0,0.991482138932106,0,0,3.66356320857956e-05,0.00848122543580831
"7965343",0,0.461453692872511,0.117425438917446,0,0.000302728171571652,0.420818140038472
"7965357",1.93634743947409e-14,0.850732015218494,0.0204316520544545,0,0.00113016866933007,0.127706164057703
"7965359",0,0.664512441628379,0.114170483831593,0,0.00341472917224495,0.217902345367783
"7965384",0,0.212178315835119,0.0429356394701477,2.29586297545024e-12,0.000904324049120295,0.743981720643317
"7965390",0,0.642986173065373,0.00479192389605023,0.00366083456225712,5.42599476283707e-05,0.348506808528691
"7965398",0,0.532134410425227,0.00347332094144394,0,0.000849478914473731,0.463542789718856
"7965403",6.23727460502848e-10,0.363155752329854,2.68938760546373e-10,0.00118644201070205,0.00262420382908661,0.633033600937691
"7965410",0,0.686611060115601,0.0217820327358567,8.44763534541867e-05,0.000612214916805978,0.290910215878282
"7965423",0,0.590502380457028,0.0972718748376464,0,0.0153477837765058,0.29687796092882
"7965431",0,0.424946354451966,0.075400043091441,0.00373589316818937,0.000548959847644321,0.49536874944076
"7965467",5.40091822182928e-13,0.506354004211141,0.0322462928719732,0.0010568988138704,0.00245693053157035,0.457885873570905
