"","batch","individual_id","sex","age","Residuals"
"7970467",1.76618815105207e-08,0.109420372846829,9.45215772777086e-10,0.000259460332846767,0.890320148213226
"7970473",4.38838168264046e-11,0.0253323222951525,0.00309869634268643,0.028706564041304,0.942862417276973
"7970498",0,0.0104096061287028,0.000942573505767898,3.91783775971545e-05,0.988608641987932
"7970513",1.43632544043461e-11,0.2025114650632,0,0.00444400439205862,0.793044530530378
"7970524",2.70265098453724e-13,0.131609411954807,0,0.00115153264118315,0.86723905540374
"7970546",0,0,0,0.00455129119889617,0.995448708801104
"7970569",1.21370126911709e-12,0.099616998060535,0,0.00454916894493268,0.895833832993319
"7970577",0,0.0750234057316257,0.013119482274986,0.00199669713195997,0.909860414861428
"7970595",8.63578156800488e-12,0.0945555325169719,0,0.00225766382384043,0.903186803650552
"7970597",0,0,0,0.0124004709964332,0.987599529003567
"7970602",0,0.0911244445216861,9.39668849829062e-14,0.00459894486940963,0.90427661060881
"7970624",0,0,0,0.000659593571400068,0.9993404064286
"7970648",2.45556903347123e-11,0,0.000441239407235834,0.0176161120431067,0.981942648525102
"7970655",0,0.139175252513921,0,0.00417968948236678,0.856645058003712
"7970676",0,0,0,0.00956303946283626,0.990436960537164
"7970681",0,0,0.00146031898676728,0.00441634867371409,0.994123332339519
"7970691",1.78734411479214e-11,0,0.00216879833600615,0.00592917032198795,0.991902031324133
"7970696",0,0.0107052618819626,5.94715300525544e-11,1.77746937698104e-05,0.989276963364796
"7970704",0,0,0,0.0177919968882266,0.982208003111773
"7970716",0,0.187302121742051,0.010609137847203,0.0010574977358515,0.801031242674895
"7970727",0,0,0,0.00543854425161624,0.994561455748384
"7970732",0,0,0,0.00715299483870281,0.992847005161297
"7970737",1.81915521361829e-12,0.455760714754145,2.54628495549488e-11,0.00943622418048268,0.534803061038091
"7970763",0,0.172292175785708,1.00991492814097e-10,0.00288833719387442,0.824819486919426
"7970793",0,0.244934417936458,5.94672822549759e-10,0.0197436501620715,0.735321931306798
"7970806",1.75069617816269e-11,0.0560174234920222,8.92425067333062e-10,0.00221549839993592,0.94176707719811
"7970810",7.52266615768558e-13,0.360966132731968,0.0585874661802463,0.00563168280224134,0.574814718284792
"7970828",0,0.128472350760612,0.00127589167726521,0.00479638867507741,0.865455368887046
"7970831",6.89292471620977e-10,0.0538514307989454,9.17072192259982e-09,0.00847943256696051,0.93766912677408
"7970844",0,0.25332696501402,4.2761527920127e-15,0.0100914910986711,0.736581543887305
"7970858",1.09511762875789e-13,0.190149544899148,0,0.0176933171630929,0.79215713793765
"7970864",0,0.0501271072972872,0,0.00560049507001205,0.944272397632701
"7970887",6.55417319400599e-12,0.2076838365694,0,0.00519091579432196,0.787125247629724
"7970892",0,0,0,0.0139996743848315,0.986000325615169
"7970907",0,0,0,0.00395871504440101,0.996041284955599
"7970924",0,0.158898084643515,0.00557487039355082,0.00168074618159486,0.833846298781339
"7970949",0,0.0961062402875746,2.25111722091853e-12,0.000430911491329503,0.903462848218845
"7970954",2.50358538753902e-11,0.197830558807952,0.00120050638954775,0.00338064845605325,0.797588286321411
"7970975",0,0.0155668513805984,3.79263698466974e-12,0.00218447038838593,0.982248678227223
"7970989",6.50619362388644e-17,0.210910067864875,9.58911165256177e-16,0.0066127490091748,0.782477183125949
"7970999",0,0,0,0.00194847713413308,0.998051522865867
"7971015",0,0.294723285442379,0,0.00119841056024734,0.704078303997374
"7971027",0,0,0,0.0105229447471484,0.989477055252852
"7971039",0,0,0,0.00193895083093172,0.998061049169068
"7971071",1.92112637531307e-10,0.0336514999238031,3.89342978629593e-09,0.00374805677642521,0.962600439214229
"7971077",0,0.0609430933850015,2.70045653223532e-12,0.00275274693461947,0.936304159677679
"7971104",0,0.18989529468827,0,0.00302205754354429,0.807082647768186
"7971126",0,0,0,0.00259662974822974,0.99740337025177
"7971134",1.77583630612102e-09,0.162971457671648,0.00713436132714429,0.000207093345428178,0.829687085879944
"7971150",0,0.444455255087815,1.37560311375602e-09,0.000848383189541303,0.55469636034704
"7971159",0,0.209207636819582,1.33168645061517e-13,0.00213011230596736,0.788662250874318
"7971167",0,0,0,0.0017753585249401,0.99822464147506
"7971177",0,0.0502363954290812,0,0.00225440084673524,0.947509203724184
"7971184",0,0,0,0.00788319522912275,0.992116804770877
"7971191",0,0.0626570075816196,0.0133093917715012,0.00357383301535576,0.920459767631523
"7971197",0,0,0,0.0124481499074265,0.987551850092574
"7971208",7.91059789354785e-12,0.0428483531558893,0,0.00144305590901615,0.955708590927184
"7971218",0,0.362220327211989,0.000815476772030599,7.68421636772347e-06,0.636956511799612
"7971222",0,0,0,0.00542697456032182,0.994573025439678
"7971241",0,0.336586764744322,0,6.48324483930615e-05,0.663348402807285
"7971246",4.38715702057779e-19,0.277128398695902,4.36579014699504e-20,0.0170226525233245,0.705848948780774
"7971296",1.59048640032546e-11,0.659609925589381,0,0.00391995608226084,0.336470118312453
"7971311",0,0,0,0.0023308870123823,0.997669112987618
"7971335",0,0.0100675698284639,9.62083785205072e-13,0.00356109799116927,0.986371332179405
"7971345",0,0,0,0.00714989804163108,0.992850101958369
"7971350",9.61183772383562e-12,0.0785378262736463,0,9.53714000227848e-05,0.921366802316719
"7971361",0,0,0.00336876981206213,0.0177693442181902,0.978861885969748
"7971369",6.69410358721173e-15,0,0,0.00071397780357932,0.999286022196414
"7971375",1.02455290484771e-10,0.295987312633507,6.53757607490195e-11,0.0114757616021206,0.692536925596541
"7971386",4.04679433418283e-12,0.142949466479117,0,0.00581801025989727,0.851232523256938
"7971388",0,0,0,0.00671202395660502,0.993287976043395
"7971400",5.20263746578586e-10,1.90203403280057e-07,0.00175816017245744,0.000501461215751381,0.997740187888124
"7971419",7.89310477016421e-12,0.0878815579401096,0.000492586780887219,0.00101062412684613,0.910615231144264
"7971422",0,0,0,0.00081787742056873,0.999182122579431
"7971444",8.59193679707776e-14,0,0.00150690579250154,0.000671320818054235,0.997821773389358
"7971461",3.20680501780792e-14,0.189397236344246,0,0.0124856171784557,0.798117146477266
"7971513",0,0,0,0.00818923919761843,0.991810760802382
"7971526",0,0,0.000510701818096022,6.68087178023502e-05,0.999422489464102
"7971541",0,0.0739741883310343,3.82447796307847e-14,0.00679572537037736,0.91923008629855
"7971550",0,0.0053867160106557,5.84166568638828e-12,0.00685610378857179,0.987757180194931
"7971563",0,0,0,0.00445701616781173,0.995542983832188
"7971565",0,0.162168873014186,0.0111408897771942,0.00187725410381993,0.8248129831048
"7971573",0,0.0850492582643217,0,0.0131133755507907,0.901837366184888
"7971590",0,0.29433526900607,0,0.00263053932053963,0.70303419167339
"7971602",0,0.150306006815852,0,0.00140058469129133,0.848293408492856
"7971615",0,0.182046678520033,0,4.24006783946022e-05,0.817910920801572
"7971620",1.90565934327692e-12,0.0885644095431358,0,0.00472956737776977,0.906706023077189
"7971644",8.3508562043359e-12,2.99581220095195e-10,0.00174538419425693,0.00399316689692365,0.994261448600887
"7971653",0,0.344261797146471,8.51311769101252e-12,0.0272120564537617,0.628526146391254
"7971659",0,0.0892886927550366,0,3.58818787227885e-06,0.910707719057091
"7971661",0,0.381070339334296,7.76970635474471e-17,0.0162153681277974,0.602714292537907
"7971663",0,0.090648388612376,0,0.00137004613601084,0.907981565251613
"7971671",0,0,0,0.00486910529653619,0.995130894703464
"7971692",9.10045474968142e-12,0.0351298236232018,1.3321613547286e-10,0.00391559108240599,0.960954585152076
"7971713",0,0.187764206711709,0.00291221625773492,5.66175480100161e-05,0.809266959482546
"7971723",3.2777768621967e-11,0.0421415240303827,0.00219311737725003,0.00304621063818496,0.952619147921405
"7971727",0,0.47492283718963,0,0.00118725139279918,0.52388991141757
"7971731",0,0,0,0.00429165181978292,0.995708348180217
"7971757",0,0,0,0.00200603910093868,0.997993960899061
"7971780",3.03761312733201e-13,0.35749663792984,4.2097931577899e-14,0.0139000513966426,0.628603310673172
"7971800",9.09586447074035e-15,0.216655372528635,0,0.00076327827030361,0.782581349201052
"7971813",0,0.0952996243687128,0.00311665677936923,0.00247999726078416,0.899103721591134
"7971820",0,0,0,0.00974310101177301,0.990256898988227
