"","batch","individual_id","sex","age","Residuals"
"7897416",2.14767983033594e-11,0.173178556906365,9.63729554687132e-12,1.55438096601971e-05,0.826805899252861
"7897426",5.6736953205416e-12,0.577347541683597,2.58615011496458e-09,1.63728758237977e-05,0.422636082848755
"7897441",1.51529977820768e-11,0.322031312305606,7.02025205053389e-09,0.0076383243390891,0.6703303563199
"7897449",3.10500662483356e-11,0.233697515886315,1.16338599567414e-11,0.000265616662108534,0.766036867408893
"7897460",3.45821864664128e-11,0,9.15727346514101e-12,0.0586246500449217,0.941375349911339
"7897469",2.89400662795238e-11,0.328868271982962,8.2686899821849e-12,1.93732149298946e-05,0.671112354764899
"7897482",9.0617164324926e-12,0.165920973346757,4.7895564991336e-09,0.0317052829414778,0.802373738913148
"7897509",1.44331138637541e-11,0,1.52812238159159e-08,1.4127642955739e-05,0.999985857061387
"7897522",3.22365006801604e-11,0.143941598781736,1.47537020682277e-12,6.37795328319132e-05,0.85599462165172
"7897527",1.55243782218469e-11,0.476019635359005,3.66760060272953e-12,6.09384098839448e-05,0.523919426211919
"7897561",2.31648911078307e-11,0.359745787241793,1.26436349677443e-09,0.0628319189913517,0.577422292479327
"7897620",2.62737456219378e-11,0.193952394219781,1.63181758001339e-10,0.000135699601366436,0.805911905989397
"7897632",1.54233457566908e-13,0.23496796793754,0,9.96214941759719e-05,0.76493241056813
"7897648",3.80747530030178e-11,0.414755391956204,2.58883630984769e-11,0.00321515115899377,0.582029456820839
"7897663",1.18905963847455e-11,0.256757835600018,9.40605572461857e-09,0.000637293052435719,0.7426048619296
"7897675",2.02064704886767e-11,0,5.75292485882802e-12,0.000136358785284109,0.999863641188756
"7897685",3.59899405133588e-11,0.151921436714714,8.39983979073457e-12,0.00134828089070576,0.84673028235019
"7897691",1.59666134339969e-11,0.169495236990168,1.0902144714054e-08,0.00285825614429017,0.827646495947431
"7897714",2.52164569899101e-11,0.379606626345224,2.45230676523265e-11,0.00177933914157204,0.618614034463464
"7897728",1.66525128827926e-11,0.167694278146049,6.91682174309524e-09,0.00259740204781216,0.829708312872665
"7897737",2.27535392047298e-11,0.216473752982855,1.3379844507765e-08,0.000855607826242028,0.782670625788305
"7897745",1.98174803237007e-11,0.354519043370669,7.29815372832052e-09,0.000139952127914967,0.645340997183445
"7897753",2.5965066994465e-11,0.175256727925753,1.09506552969145e-08,0.00175013897149435,0.822993122126133
"7897774",8.81413801300934e-12,0.200781408536893,8.6749941856276e-09,0.00482473830265971,0.794393844476639
"7897801",1.87803892254637e-11,0.0532174924284162,1.56585414401306e-08,0.00777113261857909,0.939011359275683
"7897803",4.33840873067648e-11,0.0476517787230024,1.23995249002726e-10,0.0052469634569806,0.947101257652638
"7897824",3.4040858782862e-11,0.0977929064094379,3.13826341568033e-11,3.92906397944133e-06,0.902203164461159
"7897849",1.49555137771968e-11,0.215017377518246,1.00072945840606e-08,2.56217922754785e-05,0.784956990667228
"7897860",4.71560691264111e-11,0.145481000346426,2.264624957695e-10,0.00260359856064221,0.851915400819313
"7897877",3.69445856673745e-11,0.369951214516488,9.11654014879941e-10,0.0638219709433206,0.566226813591593
"7897890",1.43537890744408e-11,0.402721211429711,2.61002528767143e-10,0.00485126435452707,0.592427523940406
"7897953",2.12378631465141e-11,0.209762176187751,1.06183150692715e-08,0.00283233310543188,0.787405480067264
"7897955",4.20996772436516e-11,0,5.92869912154835e-11,0.000579722770299853,0.999420277128313
"7897960",1.83709132837355e-11,0.178597168794394,7.11029846290611e-09,0.00877811122114073,0.812624712855796
"7897966",3.70780652131095e-11,0.39114662835721,9.06152084373784e-10,0.00432373705389882,0.604529633645661
"7897974",0,0.015191843201524,0.00534341713160477,1.76459574052087e-05,0.979447093709466
"7897978",1.30089923350467e-11,0.138339169983438,8.8595799933477e-09,0.00542945318615963,0.856231367957813
"7897987",3.56924727813109e-11,0,8.43179619586812e-12,0.00256021330561825,0.997439786650257
"7897991",1.09721182685161e-11,0.31318252088858,1.125344621617e-09,0.0045901968352172,0.682227281139886
"7897997",1.00207441896771e-11,0.082510569401028,1.13350387584575e-08,0.0001041717385413,0.917385247515371
"7898002",2.06512065684113e-11,0.078255643835799,9.59443615316443e-09,6.32966929307736e-06,0.921738016879821
"7898007",1.58219516861943e-11,0.119938895390361,4.76756123473844e-09,0.000393052205109687,0.879668047621146
"7898012",1.8234746074828e-11,0.110731608556008,8.55692205996476e-09,0.000756982641611283,0.888511400227223
"7898020",9.7602364118532e-12,0.154203173552951,1.58181424032199e-10,0.00323141220245053,0.842565414076657
"7898026",1.32559440302173e-11,0.0388699792287321,5.14623766962537e-09,0.00692252998287765,0.954207485628897
"7898030",1.41709692461668e-11,0.180908018446469,9.74082987118868e-09,0.00622484368322244,0.812867128115308
"7898048",1.31096272786994e-11,0.0634157119018548,5.95529883209658e-09,0.00503645637016978,0.931547825759567
"7898052",1.27944983830199e-11,0.180899514637438,9.69848943917667e-09,0.0063196527642693,0.812780822887009
"7898057",9.12330769154441e-12,0.23102676192844,1.93173505909796e-10,0.000352056255617938,0.768621181613646
"7898070",3.9064169966454e-11,0.372663046953682,2.32734804437947e-11,0.000156895601266135,0.627180057382714
"7898084",2.4076174801898e-11,0.348240566275568,6.35603586156806e-12,0.00538075190388114,0.646378681790119
"7898102",1.14714159703468e-12,0,0,2.28436287702612e-06,0.999997715635976
"7898115",4.97376826885979e-11,0.0572459969090872,1.45850944174672e-10,0.00114788326725039,0.941606119628074
"7898124",3.18473201812022e-11,0,1.02491686402963e-11,7.08946550008643e-06,0.999992910492403
"7898161",3.80620521043754e-11,0.272078473569974,1.4807728488489e-09,0.0517116293739997,0.676209895537192
"7898167",3.11645258662741e-13,0.141283451854054,0,0.000119187385842614,0.858597360759792
"7898176",6.97986566473211e-13,0.00671194735708112,0,0.000271511250137995,0.993016541392083
"7898184",3.58309810188875e-13,0.166109523611474,0,0.00323191534062595,0.830658561047542
"7898192",1.28227439893462e-11,0.341357764577308,7.51796142545856e-09,0.000940895222274659,0.657701332669633
"7898211",1.29176718293413e-11,0.29404110750705,7.79103294465081e-09,0.000646137976592154,0.705312746712407
"7898227",1.26985541331062e-13,0.199426515805434,0,0.0066377162689837,0.793935767925456
"7898249",9.31434538621611e-12,0,7.74857077241357e-09,0.00703741133345539,0.992962580908659
"7898256",4.85294809968285e-11,0.175615306247812,3.3518172824026e-11,0.000146104373425457,0.824238589296715
"7898263",1.9704411078593e-11,0.177109316605298,9.65942698760063e-09,0.000872153778739922,0.82201851993683
"7898278",2.05684296725398e-11,0.382588548458112,4.52747473376383e-11,0.000411549197566868,0.616999902278478
"7898296",2.82034707312944e-11,0.311414843540798,8.80404548248715e-12,0.00225170123906608,0.686333455183128
"7898300",4.02739331322637e-11,0.161396084295473,4.82438070688466e-11,0.00171312178089465,0.836890793835115
"7898314",3.68494653185001e-11,0.0744423868283818,1.07699967254472e-10,0.00226385812895713,0.923293754898112
"7898328",1.47902387360531e-11,0.223709712303342,9.17713417038399e-09,0.00103905040964922,0.775251228095084
"7898337",4.66831519130327e-11,0.0837270841948664,2.89208672908863e-12,0.00412969901982001,0.912143216735738
"7898350",1.0288479305519e-13,0.0306263586387855,9.78796640634035e-09,0.000145485512071713,0.969228146061073
"7898353",1.34254200694165e-11,0.0212945692239845,1.21923430092759e-08,0.00222292956543948,0.976482489004808
"7898357",1.29768886956245e-11,0.281532066112273,2.01931181330157e-11,0.00759047353100934,0.710877460323547
"7898371",1.23500961825677e-11,0,1.55364229510282e-08,0.000106021879815456,0.999893962571411
"7898375",2.45026944855979e-13,0.0832522707790134,0,0.00063752660620481,0.916110202614537
"7898377",2.68294231843044e-11,0.224512909693059,4.73451238441091e-11,0.000677042059512227,0.774810048173254
"7898407",1.60792237048342e-11,0.0795847406863748,7.38279256444185e-09,0.000202075927984234,0.920213175986769
"7898413",4.00965658455528e-11,0.0672362648986957,1.47958417283204e-11,7.63249449383721e-05,0.932687410101473
"7898431",2.00708221525764e-11,0.387773521179949,5.20170561792629e-11,0.0019057714803534,0.61032070726761
"7898448",7.67786783381029e-13,0.103305185203877,5.99577906965771e-12,0.00536989535435534,0.891324919435004
"7898466",4.24729085951454e-11,0,6.55822359348207e-11,0.000144871632116963,0.999855128259828
"7898483",5.01532034046196e-11,0.115102590839672,1.6561479450687e-10,0.00220065608784623,0.882696752856714
"7898516",0,0.0367550889985773,0,0.00102664880592366,0.962218262195499
"7898521",3.48303350929844e-11,0.22219604352572,0,0.0101163534093192,0.76768760303013
"7898533",1.73982701929997e-11,0.539508556295586,9.76015926920564e-10,0.000440929930118069,0.460050512780882
"7898537",4.03677943235825e-11,0,2.47677043420655e-11,0.00024390067162774,0.999756099263237
"7898549",4.69164698108448e-11,0.144495352535693,2.11157328636066e-10,0.00313574218248332,0.85236890502375
"7898556",3.94522483149749e-11,0.0412593497460078,7.0663029077893e-11,0.000183702588713044,0.958556947555164
"7898568",1.11566297048944e-11,0.221071115093747,6.46124658405319e-09,0.00109790139831203,0.777830977035537
"7898574",2.98484874281964e-11,0.0782169961348223,2.54619446432146e-11,0.00246757486997543,0.919315428939892
"7898582",4.13741272852818e-11,0.431349308531374,1.0479928984045e-09,0.0157004285358531,0.552950261843406
"7898585",1.1556095300749e-11,0.259040503128832,2.65794786597835e-11,0.0382637127498458,0.702695784083186
"7898594",2.17125916015349e-11,0.279871499155361,4.55229193910578e-11,0.0052947217509071,0.714833779026496
"7898602",2.13340974334568e-13,0,0,0.00339797511126965,0.996602024888517
"7898609",1.42065604684358e-11,0,1.14825261124029e-08,0.00239409028223481,0.997605898221032
"7898616",3.77884779070773e-11,0,5.0469185113115e-12,0.000435439707064054,0.999564560250101
"7898623",1.53531249407119e-11,0.488175208478912,8.24985999262985e-12,0.00533489000497419,0.506489901492511
"7898627",1.87213188895789e-12,0,6.28113565339682e-12,0.00324064151613494,0.996759358475712
"7898653",4.09007012930728e-11,0.307293818330402,1.4525745606518e-09,0.000294126181122383,0.692412053995
"7898655",2.99968266225572e-11,0.0726347236619046,2.13859872981168e-11,0.00285148130731166,0.924513794979401
"7898663",5.00682010424487e-11,0.04381897503125,3.65537904130266e-10,0.000104800107466399,0.956076224445678
"7898677",2.81172311142836e-11,0.247588908995297,6.06986361019519e-11,0.00492497130780289,0.747486119608084
"7898679",2.03637458879882e-11,0,1.60236766536913e-08,0.0103555714546382,0.989644412501322
"7898693",1.18129584371819e-11,0,7.64796144634115e-11,0.0042820512794176,0.99571794863229
"7898707",2.43292954460809e-11,0.339617065412948,1.97060472157541e-11,0.00477001097064148,0.655612923572376
"7898713",2.64878018916589e-11,0.197645692125166,1.71614253383592e-10,0.000205776622290012,0.802148531054442
"7898725",3.72721456582985e-11,0.318463843099196,2.57307055845827e-10,0.00513036096403559,0.676405795642189
"7898736",5.34043864761439e-12,0.621728270755983,1.93121004674054e-11,0.00674817582146906,0.371523553397896
"7898739",2.3719447040786e-13,0.15944985911342,0,3.09043246219886e-06,0.84054705045388
"7898750",2.57978748398957e-11,0.259648971425331,8.95147415711908e-12,0.000180804636720307,0.7401702239032
"7898773",2.8104450703495e-11,0,1.76601202168822e-11,0.000856476185148073,0.999143523769087
"7898793",3.5836045300239e-11,0,8.89878227984752e-12,0.000233268455238786,0.999766731500026
"7898799",4.41357975566314e-11,0.136082778815622,1.82708634925957e-10,0.000141349924249946,0.863775871033284
"7898805",1.50491579711084e-11,0.15943375844944,1.05114941350567e-08,4.87992553303778e-06,0.840561351098484
"7898809",1.43187735136906e-11,0.237496745141496,8.82265413182061e-09,7.55476042609305e-05,0.76242769841727
"7898833",1.38307111398928e-11,0.121769585901068,1.1758022761851e-08,0.0130620999855024,0.865168302341576
"7898858",5.16834790542589e-11,0.430932759770297,1.93459712590069e-11,0.00188381032236047,0.567183429836313
"7898869",2.9541580278949e-11,0.364829279198033,2.30881402442192e-10,0.00363499985252903,0.631535720689015
"7898875",1.94562952896006e-13,0.000740767450631159,0,0.00417081645278896,0.995088416096385
"7898881",1.4429727700165e-11,0.255616165290531,7.20897646431811e-09,0.00248639597601871,0.741897431510044
"7898894",3.11939575647795e-11,0.108370764039362,1.55583038071994e-10,8.06205520826792e-06,0.891621173718653
"7898902",2.83460728812552e-11,0.305065960829335,8.73501330765242e-12,0.00352707896034553,0.691406960173238
"7898910",2.73590629363044e-11,0.356961492538431,1.3515563827472e-09,0.000485694036794593,0.642552812045859
"7898916",3.39278265529663e-11,0.279141944416108,2.69822837499896e-10,0.00575225884138395,0.715105796438758
"7898939",1.62382081407392e-11,0.382393551659551,1.63124870313787e-10,0.00616461619843807,0.611441831962648
"7898957",2.65388246412617e-11,0.0763178924658827,9.62340149506271e-13,0.0328692843907536,0.890812823115863
"7898967",2.81776401341626e-11,0.330028193376738,1.49100374983841e-09,2.75871376860721e-06,0.669969046390312
"7898975",3.98595470334426e-11,0.0190309207512087,1.68693834915713e-11,0.000900481671258423,0.980068597520804
"7898988",3.5811992219589e-11,0,3.20241081793044e-12,0.00465834281608611,0.9953416571449
"7898998",3.99811146124568e-11,0.0941509964091242,7.23576583309069e-11,1.3296517390474e-06,0.905847673826798
"7899005",1.14952313296126e-11,0.105202139489025,5.1164763949488e-09,0.0339127214487057,0.860885133934298
"7899016",2.9260081283494e-13,0.229265112561286,0,0.000906669144512913,0.769828218293908
"7899018",1.95992566842655e-11,0.35899007736506,8.69175672968811e-13,0.00211120429194623,0.638898718322525
"7899023",1.48486137860834e-11,0.0818393774948402,1.60229869569897e-11,0.025665416156544,0.892495206317744
"7899029",4.80854596681026e-11,0.0057779358616013,1.83381839555517e-12,0.0236175938498047,0.970604470238675
"7899043",1.64642798978586e-11,0.259248198857245,9.98200895608707e-09,0.000287483075095879,0.740464308069186
"7899057",1.58689028647106e-11,0.160476566640212,1.11362238183632e-08,0.00108814898487471,0.838435273222821
"7899075",5.06928166264705e-13,0.112053516634356,0,0.0029736618749928,0.884972821490144
"7899087",1.6553378639574e-11,0.156920316695815,1.14439336592223e-08,5.04200945214491e-06,0.843074629834246
"7899093",3.24067080047286e-11,0.32550773424998,4.28139169417283e-10,0.00266778025504359,0.67182448503443
"7899096",3.29893870555893e-11,0.222561650563808,3.0502055426009e-16,0.000391607408270319,0.777046741994933
"7899101",2.53640954407615e-12,0.182113668328413,8.17045203702792e-10,2.24360717687855e-05,0.817863894780236
"7899124",8.44250607404629e-12,0.250875684378616,3.98933411906464e-09,0.00189693143093601,0.747227380192671
"7899134",3.20852925854515e-11,0.173853782115578,1.26455572008642e-10,0.00104862193194846,0.825097595793933
"7899153",2.43012703890594e-13,0.121805376190458,0,0.0205977811985485,0.85759684261075
"7899160",3.97971214337396e-11,0.300665907826987,1.54794151971134e-09,0.000682961325945403,0.698651129259329
"7899167",4.24125567806936e-11,0,1.42548666036326e-11,0.00183108270849658,0.998168917234836
"7899173",4.2334243183903e-11,0.22015954788668,0,0.00343942874407711,0.776401023326909
"7899187",7.50151162260737e-12,0.220862492577204,9.34604513425768e-09,7.22279464741577e-06,0.779130275274602
"7899192",1.06926721678562e-11,0.249610120316761,1.57148429355283e-10,0.00608644316872236,0.744303436346676
"7899220",2.87045658668906e-11,0.154437786764575,8.64909555068182e-11,0.00081480703283658,0.844747406087393
"7899244",1.33945714323806e-11,0.210593245255806,9.11100956832493e-09,0.0112902110322473,0.778116534587543
"7899253",4.61450140680988e-11,0.118877922590297,1.36428177347507e-10,0.0356519563535821,0.845470120873547
"7899265",2.21528969011423e-11,0.275350103633359,1.99218604469802e-10,6.53200984676145e-05,0.724584576046802
"7899273",3.02567188996267e-11,0.104207520819986,2.77368469207637e-10,4.47411739268588e-05,0.895747737698462
"7899284",4.07966022937213e-11,0.227408926822111,4.19851146017842e-11,4.84188722653337e-05,0.772542654222842
"7899289",1.71384238454229e-11,0.187113413241517,8.32746785024932e-09,0.0104770810012624,0.802409497412614
"7899310",5.88195974846228e-13,0.0971138351063953,0,0.000553518136002759,0.902332646757014
"7899323",3.18657611606845e-11,0.206976306828511,2.99077519809463e-11,0.000935351176200973,0.792088341933515
"7899343",2.61943526102317e-11,0.200615362263782,1.53072495536426e-10,6.14680728293244e-05,0.799323169484122
"7899346",1.19656547415839e-11,0.24984589910873,9.33771695798369e-09,8.2117575120152e-05,0.750071973966467
"7899350",1.11388474004787e-11,0.126912475088149,1.02417913534007e-08,0.000551113394402384,0.872536401264519
"7899361",3.96143266610157e-11,0.428189295032905,3.38994709525545e-10,0.00876894683894672,0.56304175774954
"7899377",1.09694165379538e-11,0.178739914844434,9.40499104681953e-09,0.000553155089897655,0.820706920649708
"7899394",4.37656371612184e-12,0.693022203044811,1.33983996884681e-11,0.000714782292724917,0.306263014644689
"7899407",1.18893254702148e-11,0,7.8372527113402e-11,0.00038650104873823,0.999613498861
"7899417",1.80235319357083e-13,0.122106711890858,0,8.8096534635505e-07,0.877892407143615
"7899424",4.32800789169272e-11,0.195072018072778,1.14860242236686e-13,0.00687086709621631,0.79805711478761
"7899436",2.42711078111924e-11,0.346641763295112,4.73994231667942e-10,0.00160843140572652,0.651749804800896
"7899448",4.06129133701214e-11,0.159121411212406,2.1790010800099e-11,1.70324553132892e-06,0.84087688547966
"7899455",3.48478210911971e-11,0.285968829177666,5.71595850312296e-11,0.00282733959284625,0.711203831137481
"7899462",3.83198754014358e-10,0.0613271467446517,3.64822812137303e-12,0.000276758220025393,0.938396094648476
"7899486",4.34690578191761e-11,0,1.26074029573387e-11,4.31396019552688e-06,0.999995685983728
"7899499",3.56775708032175e-11,0.103233705046008,1.71067447492204e-11,0.000455417012121053,0.896310877889087
"7899502",1.26139597720855e-11,0.13178465149075,4.49803717552068e-09,0.00597410185615678,0.862241242142442
"7899504",2.22329157981317e-11,0.238484240861825,9.09028473960802e-09,0.0035968085958285,0.757918941429829
"7899519",4.4411187805388e-11,0.0912460797580386,5.08999477891037e-11,0.00263070210328248,0.906123218043368
"7899528",8.5179143747757e-12,0.248180269895996,4.46147468618579e-09,0.00166772381907402,0.750152001814937
"7899534",3.93131177229165e-11,0.405075968338263,2.50780128181425e-11,0.0199040598471381,0.575019971750208
"7899562",4.22919696448263e-11,0.228104583256311,1.67801735354179e-14,0.000730621449971214,0.771164795251409
"7899595",3.73324643558379e-11,0.0899963110150089,8.0435153239111e-11,0.0174605588768376,0.892543129990386
"7899602",3.67306931390688e-11,0,6.36711895479936e-12,0.00159442464887454,0.998405575308028
"7899604",4.88521174383237e-11,0.0791924292052759,5.19438350014714e-11,0.000270515148115812,0.920537055545812
"7899615",1.40952143684325e-11,0.278522947502493,8.56765474747349e-09,0.000542455903130974,0.720934588012626
"7899627",5.07874219671272e-11,0.191176547696915,3.94476989783811e-11,0.00244084003099017,0.80638261218186
"7899643",3.37269322482032e-11,0,2.21699226806448e-11,0.00134010510792418,0.998659894836179
"7899654",1.13079440320318e-11,0.289315168518113,1.17625663747721e-09,0.000256445972105953,0.710428384322217
"7899675",1.18002440029032e-11,0.226894079932679,7.1626363047236e-09,0.00842178747975295,0.764684125413132
"7899688",4.19389257647768e-11,0.278916368581803,6.12938396174366e-11,0.00329622687407893,0.717787404440885
"7899703",4.65315921402253e-11,0.183596570069619,1.15915143351567e-10,2.8744372293487e-06,0.816400555330705
"7899719",3.11806904080918e-11,0,1.01714545388658e-11,0.00196160758873303,0.998038392369915
"7899727",1.82191246026844e-11,0.033032812754268,9.95775600744337e-09,0.0142844331322683,0.952682744137489
"7899737",3.81320775048067e-11,0.205460768865723,3.68928046037757e-12,6.08221020915068e-05,0.794478408990364
"7899750",5.14701584089564e-14,0.0655478729007515,0,0.00349659404528301,0.930955533053914
"7899753",2.01876695249813e-11,0.0814622528119774,1.62353845855189e-11,0.0194761945614171,0.899061552590182
"7899774",3.76655471921484e-11,0.337076657064488,4.46786595454896e-10,0.00196108198180803,0.660962260469251
"7899790",4.20330829015881e-11,0,6.33037344566091e-11,0.00866035323214829,0.991339646662515
"7899797",3.86124063563781e-13,0.0808348040136699,0,0.00621779641390328,0.912947399572041
"7899813",1.14666367522307e-11,0.321629962197229,7.7018349533516e-09,0.000785838903318798,0.677584191186151
"7899821",4.34045292418551e-11,0.081774595227771,5.12138403461886e-11,0.000720129892249804,0.917505274785361
"7899829",3.09041421223096e-11,0.507847604237821,8.63646818845441e-10,0.00442209721098783,0.48773029765664
"7899841",2.87047177872669e-11,0.261888303801684,6.20283357904546e-11,1.69537455822152e-05,0.738094742362001
"7899851",1.34562379646041e-11,0.0965462174400902,1.20619927204392e-08,0.0673652131047933,0.836088557379668
"7899870",1.84494768154678e-11,0.194164448459931,1.18665536760004e-08,0.00488646110313581,0.80094907855193
"7899884",3.53394157821634e-11,0,9.19180705481188e-12,0.000248566341047364,0.999751433614421
"7899898",2.93591056925957e-11,0.0998050500157506,3.57246832321583e-11,0.00360548593202045,0.896589463987145
"7899905",3.16780006141517e-11,0.258681783090217,8.8384698738143e-12,0.00505715621447048,0.736261060654796
"7899911",7.79631010868847e-13,0.00567606892079275,0,0.00183318555580069,0.992490745522627
"7899921",4.23694724205972e-11,0.315046817226176,2.13279785595231e-09,0.000181876470769466,0.684771304127888
"7899927",1.66697588740308e-12,0,4.6391066221876e-12,0.00067398786757534,0.999326012126118
"7899932",2.95247099539812e-11,0.0923989019674595,1.07004714960476e-11,2.95048209512844e-05,0.907571593171364
"7899939",5.44357518557526e-11,0.0514463887006477,2.70711840288363e-12,0.00172522340458606,0.946828387837623
"7899943",1.12095139401496e-11,0.290401277296217,1.14453356589866e-09,0.0018568386802515,0.707741882867788
"7899957",7.61125451371046e-12,0.55369785903525,4.78268922110471e-09,5.02141728258118e-06,0.446297114757167
"7899990",3.22682439841992e-11,0.261630446374336,6.76807364522871e-11,0.00706764024831193,0.731301913277403
"7900001",1.84742079263087e-11,0.257233235288039,1.66826079382055e-10,0.00154191951560883,0.741224845011052
"7900009",6.5860221128593e-12,0.371504557975868,1.03099698291968e-09,0.040766843533578,0.587728597452971
